model_name,device,dtype,input_length,max_new_tokens,trial,total_time_sec,generated_tokens,tokens_per_sec,peak_memory_mb,oom
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,1,0.8778230740001618,32,36.45381506569296,2162.8251953125,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,2,0.8938181640000948,32,35.80146531906528,2162.8251953125,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,0.8724610609999672,32,36.677854669322834,2162.8251953125,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,1,0.9057798070000445,32,35.328674532924786,2215.8369140625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,2,0.8909949740000229,32,35.91490517206798,2215.8369140625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,0.8952231990001565,32,35.7452756315293,2215.8369140625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,1,0.9610818379999273,32,33.295811797457375,2322.8603515625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,2,0.9580119460001697,32,33.402506235547854,2322.8603515625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,0.9675550670001485,32,33.07305298830613,2322.8603515625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,1,1.0898835220000365,32,29.360935690886542,2536.4072265625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,2,1.078922491999947,32,29.659220414140346,2536.4072265625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,1.0766524230000414,32,29.721755430441984,2536.4072265625,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,1,0.9405857709999736,32,34.02135242379814,35.46233406309425,2162.8154296875,0.03821989899995515,0.9023658720000185,0.03821989899995515,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,2,0.9434974170000032,32,33.91636206249401,35.12264036854574,2162.8154296875,0.03240418299992598,0.9110932340000772,0.03240418299992598,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,0.9156787330000498,32,34.94675462774809,36.20144770720558,2162.8154296875,0.0317361830000209,0.8839425500000289,0.0317361830000209,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,1,0.9292043469998816,32,34.438065322572236,36.45319988740623,2215.8193359375,0.05136645899995074,0.8778378879999309,0.05136645899995074,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,2,0.9642459729999473,32,33.18655290873768,35.00711035982547,2215.8193359375,0.05014596099999835,0.914100011999949,0.05014596099999835,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,0.9348707389999618,32,34.229331034823744,36.199853090135484,2215.8193359375,0.050889250999944124,0.8839814880000176,0.050889250999944124,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,1,1.0248860819999663,32,31.222982302145315,35.149409016235424,2322.8271484375,0.1144867069999691,0.9103993749999972,0.1144867069999691,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,2,1.0174892549999868,32,31.44996356742894,35.47860856378745,2322.8271484375,0.11553731000003609,0.9019519449999507,0.11553731000003609,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,1.0083352689999856,32,31.735476268459728,35.879932993369394,2322.8271484375,0.11647184199989624,0.8918634270000894,0.11647184199989624,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,1,1.1398476770000343,32,28.073926583085925,35.590926965590825,2536.3427734375,0.24074212599998646,0.8991055510000479,0.24074212599998646,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,2,1.1319423989999677,32,28.269989734699312,35.93107493255783,2536.3427734375,0.24134839200007718,0.8905940069998906,0.24134839200007718,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,1.1350186180000037,32,28.193370128488848,35.869853107077404,2536.3427734375,0.24290456599999288,0.8921140520000108,0.24290456599999288,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,1,0.9379972089999455,32,34.115240101958406,35.811845575034134,2162.8154296875,0.044438122999963525,0.893559085999982,0.044438122999963525,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,2,0.9105281000000787,32,35.14443980366694,36.43505876723146,2162.8154296875,0.032253134000029604,0.8782749660000491,0.032253134000029604,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,1.0632764599999973,32,30.095653580067108,31.035663344551093,2162.8154296875,0.03220457199995508,1.0310718880000422,0.03220457199995508,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,1,0.9465574310000875,32,33.80671785143594,35.75448768513539,2215.8193359375,0.0515648840000722,0.8949925470000153,0.0515648840000722,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,2,0.9454630090000364,32,33.845850863953544,35.80184752346485,2215.8193359375,0.05165438700009872,0.8938086219999377,0.05165438700009872,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,0.9807331740000791,32,32.62865053242037,34.45506432314761,2215.8193359375,0.051987266000082855,0.9287459079999962,0.051987266000082855,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,1,1.0907599930001197,32,29.337342958449053,32.78063680646341,2322.8271484375,0.11457395400009318,0.9761860390000265,0.11457395400009318,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,2,0.9684773919999543,32,33.041556018069144,36.402619846496,2322.8271484375,0.08941978199993628,0.879057610000018,0.08941978199993628,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,0.9717717860000903,32,32.92954216309901,36.89667342232646,2322.8271484375,0.10448492700004408,0.8672868590000462,0.10448492700004408,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,1,1.2505744059999415,32,25.58824156841212,31.755829175425333,2536.3427734375,0.24288539799999853,1.007689007999943,0.24288539799999853,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,2,1.1404021280000052,32,28.060277348061785,35.66929057622106,2536.3427734375,0.2432718659999864,0.8971302620000188,0.2432718659999864,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,2048,32,3,1.2063913490001141,32,26.525389150479537,33.29055663258597,2536.3427734375,0.24515779700004714,0.961233552000067,0.24515779700004714,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,1,1.083192347000022,32,29.54230621055094,30.627796845461585,2162.8154296875,0.03838980499995159,1.0448025420000704,0.03838980499995159,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,2,0.9320619370000713,32,34.33248234875356,35.838456566693026,2162.8154296875,0.039166342000044096,0.8928955950000272,0.039166342000044096,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,0.933350878000283,32,34.285069799859656,35.48814373666255,2162.8154296875,0.031641275000083624,0.9017096030001994,0.031641275000083624,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,1,0.9394902459998775,32,34.06102419503371,36.0058784367302,2215.8193359375,0.050746479999816074,0.8887437660000614,0.050746479999816074,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,2,0.9935376119999546,32,32.20814150717976,33.927292505963486,2215.8193359375,0.05034416400008013,0.9431934479998745,0.05034416400008013,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,0.9503508109999075,32,33.67177638995366,35.560547821840544,2215.8193359375,0.05047715999990032,0.8998736510000072,0.05047715999990032,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,1,1.0426498399999673,32,30.691032379577216,33.71830008262674,2322.8271484375,0.09361029999990933,0.949039540000058,0.09361029999990933,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,2,1.02418740600001,32,31.244281869249704,35.188190417513894,2322.8271484375,0.11479139499988378,0.9093960110001262,0.11479139499988378,False
