model_name,device,dtype,input_length,max_new_tokens,quant_bits,trial,total_time_sec,generated_tokens,tokens_per_sec,peak_memory_mb,prefill_sec,decode_sec,ttft_sec,oom
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,256,32,3,3,1.9237144809999336,32,16.634485167136976,16.98910906420863,2160.0869140625,0.04015484999990804,1.8835596310000255,0.04015484999990804,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,1,2.1448826830001053,32,14.919230899491778,15.329149378057306,2210.3408203125,0.057356545000175174,2.08752613799993,0.057356545000175174,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,2,2.1203273739997712,32,15.092009088971679,15.501185747218498,2210.3408203125,0.05596916799981955,2.0643582059999517,0.05596916799981955,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,8,3,2.161476058000062,32,14.804697873733785,15.202802280094254,2210.3408203125,0.05660095600001114,2.104875102000051,0.05660095600001114,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,1,4.950359341999956,32,6.464177201946703,6.538264927727114,2207.5908203125,0.05609452499993495,4.894264817000021,0.05609452499993495,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,2,4.450524632999759,32,7.190163551219633,7.331120065589354,2207.5908203125,0.08557088599991403,4.364953746999845,0.08557088599991403,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,4,3,4.823874956000282,32,6.633671123708567,6.749822525545021,2207.5908203125,0.08300956600010068,4.740865390000181,0.08300956600010068,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,1,2.0523257250001734,32,15.592066897664257,16.08728201510286,2210.3408203125,0.06317678300001717,1.9891489420001562,0.06317678300001717,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,2,2.2534554409999146,32,14.20041391446409,14.575340964093666,2210.3408203125,0.057966492999867114,2.1954889480000475,0.057966492999867114,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,512,32,3,3,2.33039785699998,32,13.731560859395467,14.080653801929355,2210.3408203125,0.05777611300004537,2.2726217439999346,0.05777611300004537,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,1,1.9329341269999532,32,16.555142543665575,17.64768892712545,2311.8486328125,0.11966553799993562,1.8132685890000175,0.11966553799993562,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,2,2.0428725270000996,32,15.664217701821608,16.6763147138012,2311.8486328125,0.1239833390000058,1.9188891880000938,0.1239833390000058,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,8,3,2.2352802059999703,32,14.315878570438352,15.172180300442774,2311.8486328125,0.12615683900003205,2.1091233669999383,0.12615683900003205,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,1,4.845073758999888,32,6.6046466146276765,6.782680582998123,2306.3486328125,0.1271750449998308,4.717898714000057,0.1271750449998308,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,2,4.577358040999798,32,6.990932261224311,7.221500394392198,2306.3486328125,0.1461459309998645,4.431212109999933,0.1461459309998645,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,4,3,4.9516513320002105,32,6.46249056212802,6.6479994111798835,2306.3486328125,0.13817316800009394,4.8134781640001165,0.13817316800009394,False
TinyLlama/TinyLlama-1.1B-Chat-v1.0,cuda,float16,1024,32,3,1,2.1277251710000655,32,15.039536325529992,16.00043743595882,2311.8486328125,0.12777984900003503,1.9999453220000305,0.12777984900003503,False
